gamma,H1a,H2a,DT1a,DT2a,H1v,H2v,DT1v,DT2v,diverged
1.102,0.866742936435,0.876189267277,1.66732678706,1.82123453084,0.391377823342,0.43223785817,0.325272445428,0.411332746829,False
1.104,0.84325920034,0.877290417849,1.65098495305,1.82397500371,0.416407546324,0.430201805852,0.346636516937,0.410558647628,False
1.106,0.868983357383,0.896378720643,1.67478712105,1.84382362931,0.420226740017,0.417181532852,0.351923575621,0.39851817661,False
1.108,0.852815137939,0.829025923938,1.6620591488,1.78090131893,0.410936667885,0.418538931537,0.344034752554,0.400195373088,False
1.11,0.894814759586,0.879862830521,1.70006605502,1.83196662523,0.414484476557,0.440783334539,0.349123974742,0.423140533438,False
1.112,0.87090499928,0.879833288476,1.68147822356,1.83280267932,0.414361010793,0.397862952587,0.347529686459,0.382386580576,False
1.114,0.854920772836,0.895845143504,1.66985999712,1.85036113674,0.419875953512,0.412007111041,0.352939849596,0.396964431106,False
1.116,0.870439848457,0.847785024564,1.6848950202,1.80604494251,0.41802802719,0.434593931433,0.35210538241,0.419202588548,False
1.118,0.895623910054,0.872911855424,1.70720233796,1.8317292367,0.406102972531,0.416363310054,0.345970728908,0.402785565402,False
1.12,0.950440720265,0.880620553558,1.75694386872,1.84148457499,0.403875534663,0.439217221362,0.346138755023,0.425818434934,False
1.122,0.929145400551,0.899562275773,1.73864832433,1.86173238877,0.387359200319,0.437368760591,0.33395788978,0.424611000566,False
1.124,0.888215022755,0.914788284355,1.70713618936,1.87809896855,0.414686672471,0.421949167351,0.352849355587,0.410677322903,False
1.126,0.945977578649,0.903530949015,1.75779945056,1.86921896869,0.396938540716,0.437393225603,0.345304552292,0.426496657713,False
1.128,0.894350335396,0.918739709959,1.71600888136,1.88549050269,0.418051784913,0.41776472019,0.359857336669,0.409236975801,False
1.13,0.871708642625,0.910552619091,1.6978275579,1.87909051085,0.418373763985,0.40772041114,0.360895890182,0.399552387326,False
1.132,0.87649020212,0.867382462149,1.70521170001,1.83885583236,0.436141107025,0.429545150581,0.37715788469,0.420563940958,False
1.134,0.903091885333,0.848334219827,1.72828139628,1.82135360066,0.409158032108,0.410758099231,0.3561095855,0.403196207514,False
1.136,0.922773720161,0.885514264483,1.74671363723,1.86022141045,0.396771359014,0.429825053911,0.346745237574,0.423485487009,False
1.138,0.901287367228,0.896490103269,1.73246258354,1.87271175387,0.435807679158,0.422825192556,0.380135215147,0.417825899996,False
1.14,0.878780801701,0.909607585738,1.71553396286,1.88757979741,0.449389237898,0.422546093641,0.39098691761,0.41813137796,False
1.142,0.861609504864,0.913626600888,1.69994578058,1.89335267372,0.42268657601,0.419638054625,0.367475927052,0.416028764063,False
1.144,0.899465869383,0.89012047237,1.73554926493,1.8721970518,0.427821074506,0.441953233347,0.376065031096,0.438711556928,False
1.146,0.872924577076,0.894082775769,1.7135269164,1.87753078213,0.423968245553,0.4241514159,0.371078055143,0.422127901741,False
1.148,0.92556740237,0.998355881171,1.76251186041,1.98435062706,0.422741749263,0.434093827549,0.372595636076,0.433740876383,False
1.15,0.942760275853,0.822881565745,1.77900986633,1.81025878219,0.416970440651,0.446736404547,0.372553004274,0.445158278454,False
1.152,0.947238515039,0.8691675516,1.78544081036,1.85775127458,0.421595451593,0.420929161328,0.376803009546,0.421342365622,False
1.154,0.821858110675,0.968331290724,1.67611517678,1.95983694964,0.43964055145,0.430528681177,0.38614835581,0.432699768305,False
1.156,0.934560949902,0.870579161231,1.77934596117,1.86344754078,0.437451419186,0.455100190885,0.388923803744,0.457058263322,False
1.158,0.929926702153,0.964466996282,1.77542429633,1.95933379489,0.420727278971,0.411884139569,0.376424751806,0.41640878826,False
1.16,0.975763241498,0.882513279151,1.81820052403,1.87818239481,0.408683376365,0.414352677301,0.370805347895,0.416921310681,False
1.162,0.884801697046,0.952251582186,1.73855095134,1.95172296021,0.431133587546,0.456095371147,0.386731231068,0.462294350764,False
1.164,0.876355586613,0.987389271268,1.73177043795,1.98900195442,0.418264129246,0.430497233121,0.374717347266,0.437247846609,False
1.166,0.894163527642,0.915378641372,1.75121539722,1.91783078433,0.433854912444,0.454733825786,0.389024463713,0.462015545357,False
1.168,0.897053313872,0.90292307993,1.75570956301,1.90682615099,0.436555587439,0.45096611076,0.393499181016,0.459028254416,False
1.17,1.0016416117,0.849791680167,1.85193929583,1.85411684267,0.405160879801,0.441467045866,0.372748076193,0.448571038385,False
1.172,0.968279882312,0.96094373019,1.82350593482,1.96968860705,0.415504195012,0.436172787306,0.380914249135,0.447412084963,False
1.174,0.920803052003,0.955895717967,1.783061878,1.96633449059,0.442091846535,0.429501781503,0.405097623882,0.440348193752,False
1.176,0.922103864912,0.937378734467,1.78713959238,1.94951228305,0.450997532297,0.447813343459,0.412094904161,0.459928446252,False
1.178,0.916907324107,1.02295427299,1.78146293402,2.03956941436,0.416080221527,0.425097997079,0.380496391952,0.438846977479,False
1.18,0.937084835053,0.959511568191,1.80278204219,1.97594537865,0.421928508137,0.437643064444,0.386275569542,0.452074039366,False
1.182,0.856823477782,0.976366223104,1.73122613665,1.99532822404,0.442346423378,0.435012141926,0.404483989917,0.450536466788,False
1.184,0.863775924417,0.932501747608,1.73995393146,1.95156717491,0.444461252838,0.432728555647,0.405108572648,0.448344982337,False
1.186,0.978521349484,0.89197623824,1.84677781991,1.91157696528,0.417994678474,0.443257284655,0.390696402398,0.458186340808,False
1.188,0.979611443378,0.886460180915,1.85063361784,1.90734961933,0.422144177182,0.43413498877,0.391526777093,0.450309946464,False
1.19,0.961708225412,1.04299124024,1.83594332377,2.07287469197,0.432530567332,0.424133904149,0.40385847297,0.443324100299,False
1.192,0.923097610131,0.966539624298,1.80314033723,1.99543361624,0.455884027384,0.462611925787,0.424523407692,0.482950101009,False
1.194,0.931443420112,0.975664600526,1.81317737075,2.00713893942,0.457523154307,0.471477310241,0.426400792709,0.493658282289,False
1.196,0.939487684308,0.960164242887,1.82076820928,1.99260422682,0.435183309842,0.464775228749,0.407654028797,0.487353030413,False
1.198,0.971090583921,0.996121721913,1.85130261829,2.03255209135,0.412055134497,0.467882353316,0.387330527113,0.492293990862,False
1.2,0.901533660146,0.817970720333,1.78892928715,1.84638001254,0.438439006072,0.455023725995,0.408699636962,0.476898543465,False
1.202,1.01255381681,0.911345425949,1.8951630166,1.94573788576,0.412019135377,0.420778096315,0.391774136365,0.443007939648,False
1.204,0.948601335771,0.973790836685,1.83897893768,2.01427449172,0.459887548226,0.442141709182,0.43500091036,0.466954887019,False
1.206,0.929074499279,0.996317469178,1.82270080046,2.04075801021,0.466356759687,0.470525972795,0.440792207711,0.499243398212,False
1.208,0.951947723937,1.03578472413,1.84503757197,2.08440975266,0.443404326259,0.447021759038,0.419057274224,0.475361683245,False
1.21,0.964849473322,0.941382166172,1.8604471682,1.98622253576,0.460992377616,0.474374368578,0.439741041609,0.503938553432,False
1.212,0.913621057939,0.982123018764,1.81423994919,2.03146272645,0.477859565126,0.461272250628,0.45457761095,0.490278657594,False
1.214,0.933684183876,0.95933055118,1.83292653522,2.00877507537,0.444671185462,0.45337957809,0.423440306078,0.483031704366,False
1.216,0.941408671605,0.983720813446,1.84097768449,2.03669792894,0.429483129415,0.447699296955,0.411111491857,0.479031257822,False
1.218,1.00086353769,1.0330074661,1.90389374529,2.0918849784,0.462589579208,0.452979162087,0.444671956522,0.486385263699,False
1.22,1.06339510222,1.02822414202,1.96601898463,2.08927465889,0.443605048106,0.474914804399,0.432333554679,0.510752937521,False
1.222,0.949704573753,0.950745654143,1.85887829928,2.00686270322,0.476102276042,0.444086296189,0.456365914972,0.478103565708,False
1.224,0.929361440707,0.994473419046,1.83834435946,2.05632740136,0.451683992829,0.455030646698,0.436007518637,0.491241346705,False
1.226,1.05314467986,0.987159991221,1.9638838882,2.05084385353,0.463232530005,0.474156569094,0.45177553018,0.512329971249,False
1.228,0.950222471876,0.970739657543,1.86289148035,2.03449509144,0.45241706204,0.451721913786,0.437816269756,0.488528000383,False
1.23,1.00692586692,1.03091070786,1.92089713088,2.10249988648,0.458554553989,0.471447498373,0.451224104793,0.510603638125,False
1.232,0.976260865233,0.999504695608,1.89300036137,2.06989513758,0.455383656886,0.458615479181,0.442060281348,0.498280965419,False
1.234,0.960316360082,1.0445498533,1.88230845329,2.12106750277,0.49738735691,0.453524872988,0.485169816662,0.494344186895,False
1.236,1.03732863667,1.0700293626,1.95642822294,2.15214258732,0.448258322279,0.49748160636,0.447149416102,0.543330985789,False
1.238,0.967412703677,0.981047009119,1.89033080158,2.05631923925,0.461623186718,0.488135848655,0.451727408093,0.533166718957,False
1.24,1.00506407224,0.993783051038,1.93183050061,2.07270600135,0.487924429796,0.505829624038,0.48214640762,0.553587217862,False
1.242,0.988595697047,0.948491487792,1.91688804918,2.02392221274,0.478653941218,0.464585050389,0.470943921647,0.508587669448,False
1.244,0.958982446959,1.06337736661,1.88782372605,2.1526166888,0.468017732243,0.464490542428,0.462838767575,0.510594116732,False
1.246,1.02784372322,0.984214644847,1.95994688052,2.06741462336,0.472698927676,0.479145089561,0.469542707193,0.527705526196,False
1.248,0.981748917453,1.01084461055,1.91530944907,2.09885660586,0.475963211317,0.476449844669,0.473256390079,0.525340846243,False
1.25,1.00403759784,1.05358216496,1.94152570581,2.14796689963,0.498674585371,0.463063376998,0.499078227619,0.513072604605,False
1.252,1.04567909409,1.02895443733,1.98377706507,2.12291622421,0.471927250029,0.468742396256,0.47557276751,0.518285606181,False
1.254,0.979955798014,1.01722001323,1.91677472152,2.11273405606,0.445398714472,0.509802922315,0.446648730681,0.566248799732,False
1.256,1.07005705649,0.99981605004,2.01253458385,2.09515075546,0.467844885283,0.499806518882,0.475847609124,0.555480623755,False
1.258,1.09994708806,0.999914502045,2.04913281853,2.09747682083,0.504774956764,0.505052863587,0.511287542312,0.561264684369,False
1.26,1.04974884827,1.00200640269,1.99823085488,2.10234689965,0.496102819454,0.528803060879,0.50409087564,0.589550594604,False
1.262,1.04380437505,1.05133996022,1.99216757557,2.15854338814,0.470203116153,0.482808766955,0.478390706509,0.540533609732,False
1.264,0.989153412303,1.06387515359,1.938691289,2.17433566921,0.478879744277,0.463406362099,0.485085844422,0.519791113608,False
1.266,1.02722559509,1.00339875196,1.98207215668,2.10907164984,0.506611653532,0.492828040526,0.51673989381,0.551990968712,False
1.268,0.993871398306,1.08175793385,1.95336664209,2.19835298272,0.542637850887,0.439422838611,0.5501147924,0.494194419379,False
1.27,0.958959065786,1.06873870218,1.91576235628,2.18714865532,0.504920906628,0.503850457422,0.5128640182,0.568176732365,False
1.272,1.01281921872,1.0486903572,1.97138450672,2.16583432251,0.482962967283,0.471165002701,0.494593571146,0.53163132502,False
1.274,1.01135425898,1.00640615175,1.97071607811,2.12046557761,0.463026445802,0.492444081639,0.472486678505,0.555933765796,False
1.276,0.999003194645,1.12602010429,1.961701969,2.2593817291,0.490502786559,0.531231049752,0.503455150012,0.604202675379,False
1.278,1.07527767464,0.976178076517,2.04502413798,2.09081496227,0.505504196308,0.522994627225,0.521927274921,0.592957549043,False
1.28,1.00612500551,1.01380229662,1.97583211702,2.13596283573,0.522539833308,0.536699692183,0.538852321808,0.60996905023,False
1.282,1.01885398325,0.966283472839,1.99007444975,2.08299974295,0.516064012301,0.503112132349,0.536863154203,0.571707983129,False
1.284,1.02746647261,1.03010209292,1.99831189329,2.15715443939,0.477722550162,0.472059067983,0.496939874103,0.538062384365,False
1.286,0.998111070025,1.12447194005,1.97305936453,2.26967852862,0.522965375414,0.554988270432,0.544613035642,0.634177170141,False
1.288,0.954073573879,1.07314902967,1.92807030806,2.21214973871,0.507091554198,0.533188529248,0.524276260493,0.611173011908,False
1.29,1.07129198634,1.09936776698,2.05124408709,2.24435610286,0.480530289579,0.525807886902,0.504580317798,0.603911930994,False
1.292,0.971306734588,1.05284084223,1.9523264875,2.19220700499,0.530329582514,0.498033698228,0.549526565379,0.572049223156,False
1.294,1.03952933663,1.0484214453,2.02478834611,2.18970705138,0.517457611146,0.521961204261,0.542941934294,0.601426713061,False
1.296,1.04652334707,1.03279673439,2.03263144363,2.17315880107,0.501926226274,0.493319410848,0.530443748806,0.567818400005,False
1.298,1.07988624222,1.03051148675,2.0739552605,2.17222014529,0.540307459436,0.482070259138,0.571251463968,0.556959555683,False
1.3,1.07093656584,1.05646437018,2.06437020084,2.20568179273,0.519903347417,0.534358291068,0.552852120492,0.618605554469,False
1.302,1.01436459211,1.05614756114,2.00130520866,2.20774905863,0.455059284182,0.545654090446,0.479399274339,0.632367246084,False
1.304,1.0788908761,1.11710624125,2.07928812875,2.28152365257,0.540360931784,0.571355577449,0.575025294778,0.665462281595,False
1.306,1.06130281897,1.03295923875,2.05921514382,2.18463837468,0.506034570267,0.532962664449,0.541346974979,0.618958430958,False
1.308,1.19471832543,1.06720884451,2.20607651092,2.22604742456,0.496714336066,0.506337261078,0.538500842122,0.58999184033,False
1.31,1.14164800795,1.14337046321,2.15444927004,2.31808906386,0.548951840173,0.52884069744,0.59211188301,0.618611087638,False
1.312,1.09211105725,1.12979303891,2.09982035756,2.30413994169,0.50764809886,0.521104800078,0.543613960981,0.611222394823,False
1.314,1.04691782812,1.07456996268,2.05022567193,2.24196207793,0.47470500922,0.541169359318,0.507465405153,0.633979652416,False
1.316,1.04170217482,1.13010436292,2.04703526592,2.30899161055,0.486516886292,0.516961521891,0.524086499445,0.607691137154,False
1.318,1.22763499442,0.983409329212,2.25328099852,2.13912811737,0.476763471011,0.554740286228,0.52296758773,0.651900488274,False
1.32,1.11356238848,0.99867438955,2.13261414159,2.15825185468,0.51621899778,0.51862130706,0.559022535974,0.609612199047,False
1.322,1.11759176248,1.02801851885,2.138999111,2.19436167939,0.51434121542,0.494482921256,0.558940876152,0.58228033238,False
1.324,1.07836953687,1.11727758555,2.10095241307,2.30388032059,0.548211571557,0.56049463643,0.594416633937,0.663025751829,False
1.326,1.19146749926,1.02331217571,2.22449284751,2.19348287615,0.502966190623,0.518872727212,0.553534530472,0.613032967349,False
1.328,1.06680108128,1.19117394832,2.09148230377,2.39581145748,0.542437840461,0.529470538433,0.592945073028,0.629134802411,False
1.33,1.09326893945,1.03801322629,2.12290198431,2.21540803649,0.53582593619,0.535704087909,0.584408821791,0.636285747307,False
1.332,1.19828226936,1.14451351945,2.24292160846,2.34450005337,0.547567903638,0.524104746645,0.604409633348,0.624584290823,False
1.334,1.13374588728,1.11931520853,2.17675258421,2.31780915039,0.593473559045,0.575099843955,0.654321522893,0.686805211757,False
1.336,1.13134311692,1.10496933493,2.17741604441,2.30331232448,0.603257656472,0.590413919049,0.665207277175,0.705400005279,False
1.338,1.20318357696,1.04543880086,2.25670037882,2.2327952008,0.560687723137,0.542625644201,0.622243586249,0.648880773473,False
1.34,1.20739987985,1.02677271401,2.26202832136,2.21228737181,0.533629372195,0.538013490276,0.591924503131,0.645015688367,False
1.342,1.20482237222,1.10823672353,2.25887241817,2.31187886636,0.508185043687,0.512065274051,0.56924178561,0.614953715507,False
1.344,1.11642211261,1.07503086971,2.16708025272,2.27507974394,0.577862544297,0.55674561123,0.643205217293,0.669767657622,False
1.346,1.14808007228,1.06136717548,2.20381143447,2.26006127276,0.56016401661,0.528963327487,0.624147841405,0.636796239546,False
1.348,1.20440386142,1.15780646877,2.27117616967,2.37987869359,0.576773766229,0.563167016904,0.647434704294,0.680697390473,False
1.35,1.20684783409,1.23119237582,2.27763807464,2.47214653422,0.586098353565,0.58879223448,0.656468442891,0.714242059058,False
1.352,1.24296170124,0.990475373581,2.32171112854,2.1817945682,0.590306610269,0.579733297607,0.664001937886,0.701035838684,False
1.354,1.14867481789,1.13275272831,2.21488802178,2.35685086075,0.578216101224,0.583179783994,0.650583792547,0.707537878586,False
1.356,1.15482831571,1.11068503129,2.22402020048,2.33178683654,0.574254268687,0.573227423396,0.646697938882,0.697819762459,False
1.358,1.24215127019,1.06732520663,2.32753252919,2.28199547051,0.595529968243,0.604364917922,0.679520466159,0.735625878775,False
1.36,1.09859167067,1.15584590139,2.16412703949,2.39294666781,0.578490026819,0.622789956745,0.655463075444,0.760447826755,False
1.362,1.23997207691,1.08181100751,2.32601032197,2.30184265553,0.546458401984,0.519653811414,0.626897458766,0.634157244722,False
1.364,1.3148142353,0.986977238201,2.4121462288,2.18794916679,0.499222329224,0.51989181256,0.579001549249,0.633544057103,False
1.366,1.23493690897,1.04857018839,2.32507911548,2.26484944901,0.533590071387,0.501480361989,0.608594212167,0.614360011429,False
1.368,1.29239385709,1.07209986167,2.39363731453,2.29711171569,0.52786509253,0.549613030765,0.609067373645,0.674117316975,False
1.37,1.32510488442,1.06971331448,2.44211144929,2.29788430122,0.620558873508,0.607870496715,0.715561506038,0.74680826208,False
1.372,1.23933893651,1.09706245632,2.34024934839,2.33325981353,0.574723071046,0.591687316502,0.662334281544,0.729158401038,False
1.374,1.16039590022,1.13176691739,2.2521466608,2.37907442533,0.588610372681,0.617260118436,0.675419550409,0.762722653633,False
1.376,1.25985096558,1.02317259053,2.3673898949,2.24615056208,0.560551790581,0.586938437069,0.653638174924,0.724156784933,False
1.378,1.17999787018,1.25231879557,2.2783859289,2.53344546335,0.575866357078,0.605274868075,0.664691743182,0.750989430864,False
1.38,1.2967411222,1.07968098521,2.42010913319,2.31948097012,0.604628620413,0.555201506768,0.704350511834,0.688367399412,False
1.382,1.2690080525,1.10703133964,2.38721006814,2.35579674512,0.569043107329,0.557399794822,0.662605263257,0.692009060364,False
1.384,1.22170073091,1.14169199449,2.32747205905,2.40035135163,0.486147836753,0.518622475951,0.568020203264,0.645068916641,False
1.386,1.2146238561,1.11635755865,2.32661245282,2.3714586333,0.553618734956,0.541676716125,0.645828811303,0.675063816698,False
1.388,1.29531396842,1.13524874381,2.42659860164,2.39834463494,0.582180936111,0.579561581908,0.685220916858,0.723417464364,False
1.39,1.27032477748,1.16388660891,2.40345339609,2.43768953659,0.633994313904,0.624882452939,0.746910940714,0.782711211108,False
1.392,1.18136992531,1.23398969902,2.30381654621,2.5288543463,0.661204563186,0.650843673937,0.773323237595,0.818996004145,False
1.394,1.22613944176,1.14720120342,2.35226587577,2.42060379485,0.583052421412,0.595147847353,0.685510555712,0.746764709634,False
1.396,1.29484944863,1.12995338771,2.44035231647,2.40062608698,0.631333542713,0.57794662794,0.747504563837,0.72683412056,False
1.398,1.25005473981,1.21938822287,2.38309665885,2.51577972166,0.548724896509,0.5721446277,0.648270367509,0.722305062637,False
1.4,1.258419511,1.1876722477,2.40071583828,2.47903278423,0.617813648146,0.612621590045,0.732876244172,0.774557488584,False
1.402,1.31248120137,1.12132977561,2.46683762225,2.39715619069,0.588832726459,0.606406312699,0.696933931508,0.767098585609,False
1.404,1.21307166518,1.19041783472,2.35605965732,2.48806072132,0.667315472094,0.642504715161,0.79088679905,0.815282244269,False
1.406,1.20469340211,1.16458359117,2.34061659584,2.45681660754,0.564827180563,0.610990834676,0.665677411408,0.7750846395,False
1.408,1.24308855414,1.19200455384,2.39369885258,2.49420026317,0.634109256726,0.615432430917,0.756638636719,0.782398087084,False
1.41,1.38912080794,1.09876174952,2.57155546515,2.37679837918,0.604502826324,0.583516774952,0.725195371367,0.742261768698,False
1.412,1.2716075818,1.20713436198,2.43790874215,2.51959883668,0.691726589597,0.663817417535,0.830301254989,0.847588408041,False
1.414,1.23434093924,1.19856807382,2.39406230765,2.50979079514,0.676760442544,0.618627833141,0.812496444792,0.790839080823,False
1.416,1.48577327991,1.02885200541,2.7004384163,2.29480839345,0.63067345388,0.607662337244,0.76738097029,0.77508225524,False
1.418,1.22781965122,1.28345655302,2.38690927888,2.62352399658,0.622389882324,0.604661200349,0.746958602251,0.775953341726,False
1.42,1.21803735656,1.20314005318,2.37687763756,2.52187921008,0.607808084309,0.580647904504,0.727232274037,0.745742222115,False
1.422,1.31293037336,1.15441096673,2.50101092542,2.46441426675,0.693475028493,0.687969516238,0.841842719154,0.885167756726,False
1.424,1.2271539356,1.27629136568,2.3968639746,2.62362852742,0.668762990925,0.667306498042,0.809854740126,0.860560289438,False
1.426,1.28824973657,1.22292140772,2.46856394039,2.55563693677,0.595877582462,0.620365052681,0.721660565443,0.801733537719,False
1.428,1.3434086578,1.13846934784,2.54558524314,2.44931275744,0.688243653334,0.635417919551,0.842412357272,0.820060240784,False
1.43,1.24748093153,1.25225612216,2.43129845976,2.59945777299,0.688481234056,0.651806519863,0.836409798983,0.845608577326,False
1.432,1.3180811072,1.22907736451,2.51289708517,2.57196296548,0.599823568404,0.657754432774,0.734104703972,0.854478292529,False
1.434,1.20421579479,1.31036474183,2.3783645252,2.68083547395,0.628735827521,0.671156196377,0.762851680485,0.873859908249,False
1.436,1.32269231886,1.31546860389,2.52919930909,2.691293733,0.66256633004,0.711656024984,0.81210790579,0.92815837739,False
1.438,1.32957330682,1.30712425688,2.54291899326,2.68081563201,0.69353782639,0.633243449502,0.852314830818,0.826815880313,False
1.44,1.342409758,1.26300324514,2.55550556183,2.62419943506,0.615998906769,0.580443793781,0.756992006214,0.758885213994,False
1.442,1.33381890673,1.27889997151,2.555216732,2.65115476987,0.714448824493,0.712921033575,0.88181271898,0.934182394774,False
1.444,1.31553011757,1.25366149098,2.53528313939,2.61882524094,0.714978664705,0.652483862025,0.882590767138,0.8559123943,False
1.446,1.26736221686,1.35281964854,2.47390460167,2.75204114137,0.666247722655,0.652608447626,0.820876473063,0.857936498103,False
1.448,1.32575208847,1.28688185137,2.54981903066,2.66842026595,0.672782893974,0.681550322076,0.832577405757,0.897392867702,False
1.45,1.37449904953,1.27233150891,2.607229986,2.65144511296,0.592158538448,0.667515029137,0.736438113513,0.87950141932,False
1.452,1.24276360887,1.42842043475,2.45157950782,2.86073018022,0.671769526186,0.665576403231,0.82960222394,0.880817230526,False
1.454,1.40751970915,1.14939060302,2.66126519731,2.4931195331,0.678884242633,0.630115329482,0.84814206372,0.830187118796,False
1.456,1.3659724849,1.29118254489,2.60947989671,2.68228734987,0.662303155904,0.596684371384,0.830446766171,0.789070241597,False
1.458,1.27797298122,1.33171460734,2.5006157742,2.7423819311,0.65819142016,0.727916458376,0.824732087627,0.965099120618,False
1.46,1.51513289902,1.1636927276,2.80350685388,2.52016153614,0.639354508556,0.674728951882,0.810500602432,0.894108686285,False
1.462,1.33804089131,1.2439173775,2.58450326757,2.62947801937,0.684255848772,0.692158084127,0.858947036484,0.920950704757,False
1.464,1.40372716717,1.31183990322,2.67361091115,2.7218869813,0.711302508301,0.668857142318,0.893842052676,0.89252898202,False
1.466,1.41415272518,1.2059962182,2.68724453323,2.58321297089,0.693605189835,0.664727870606,0.878053383038,0.885389116134,False
1.468,1.35158026361,1.2952914767,2.61327467303,2.70668161045,0.72578689364,0.720001095662,0.916341220443,0.961284376213,False
1.47,1.36331504718,1.30621692963,2.62710927065,2.721432259,0.688666612799,0.636425629435,0.874222832059,0.85210412142,False
1.472,1.34994168403,1.32478830127,2.61359377314,2.750162402,0.688721214118,0.68135549165,0.871105935949,0.914505374419,False
1.474,1.31009119175,1.3614456054,2.56925817598,2.80237779764,0.726945976676,0.688949179055,0.917470068226,0.92672229034,False
1.476,1.32200756366,1.34397178969,2.57426923457,2.78197834308,0.588784442177,0.698356668861,0.751281677633,0.93884077372,False
1.478,1.32591693577,1.43889122975,2.59631648246,2.91373255717,0.756419028734,0.728674352248,0.963495747581,0.984070750585,False
1.48,1.25894707561,1.42396363557,2.5116334502,2.89382174053,0.73025910358,0.630160894572,0.926583268282,0.85092585492,False
1.482,1.30780672395,1.33037101768,2.57488421384,2.77105175391,0.712288054437,0.680663876277,0.907268180478,0.919523115276,False
1.484,1.44549109892,1.33183652519,2.75077435882,2.77734036468,0.658215712818,0.737348290773,0.845409185282,0.997809045412,False
1.486,1.33264215401,1.39496300179,2.60619788741,2.86374510277,0.649341020002,0.666766557512,0.833151643126,0.904878153916,False
1.488,1.41934375431,1.31441701269,2.72866610124,2.758746515,0.735801923366,0.731898512878,0.947788914661,0.993746773643,False
1.49,1.36907521213,1.41963189911,2.66236654393,2.90362542167,0.680924998843,0.695720476316,0.872564283406,0.948890775194,False
1.492,1.38844670353,1.34237626854,2.69417563747,2.80230964104,0.743145576023,0.742034909171,0.961726479492,1.01199281122,False
1.494,1.30451397021,1.4275036511,2.58280464921,2.92095167275,0.68140312815,0.715653912574,0.879711674537,0.976248230287,False
1.496,1.35597503677,1.40427694724,2.65248973943,2.89235595474,0.683443918174,0.736601649015,0.885429464171,1.00784939516,False
1.498,1.46535912895,1.38470587328,2.8015698667,2.86740058132,0.720093524377,0.702560274935,0.938143686336,0.961711664664,False
1.5,1.43512805718,1.34441296742,2.76030710371,2.81432684932,0.668574469375,0.68822207652,0.872846317145,0.943772448288,False
1.502,1.3255931419,1.50089801335,2.62376309559,3.03362306163,0.719689696529,0.720703019528,0.936784470761,0.990993524757,False
1.504,1.42707970274,1.40901913156,2.75639006626,2.90981833571,0.680313010882,0.726879045457,0.89027232474,1.00067677353,False
1.506,1.43324694076,1.36857087303,2.77247608946,2.8560075813,0.736965824077,0.698991622318,0.963802499681,0.963128321033,False
1.508,1.40055436049,1.48766530197,2.72470969662,3.0220011343,0.645975559118,0.633935734128,0.845445058541,0.875089243881,False
1.51,1.31658001592,1.36960367369,2.6263150414,2.86185530438,0.751930639226,0.655069986541,0.980610777873,0.903872726274,False
1.512,1.52562935094,1.3856804713,2.90300179534,2.88841320007,0.735006046211,0.715290888283,0.972847630764,0.989954712691,False
1.514,1.56121615484,1.31006880314,2.95205192147,2.78637248765,0.714630855837,0.712918271596,0.949074533813,0.986088724968,False
1.516,1.33291822246,1.50814521619,2.65282185127,3.06537206812,0.730557226841,0.745637418077,0.961892789215,1.03655358723,False
1.518,1.47123630261,1.34159799279,2.84815761702,2.83667516869,0.82219213397,0.765020594757,1.08551371895,1.06450809241,False
1.52,1.37652697044,1.48979169172,2.7146896615,3.04539647217,0.723275304191,0.731844975711,0.959700604047,1.01959223285,False
1.522,1.49226867425,1.38056503455,2.87758698618,2.89471664275,0.783095396497,0.701166121932,1.04231815307,0.977437117326,False
1.524,1.47253684955,1.44498980203,2.84287592677,2.9867881717,0.63687022434,0.673735885138,0.846791401882,0.942376067293,False
1.526,1.58297031221,1.41873587101,3.00736479035,2.95451329107,0.799294100035,0.732032550831,1.06985715804,1.02461252881,False
1.528,1.45476798902,1.47319588527,2.83445883148,3.0337877164,0.756111240931,0.73159219459,1.00670884283,1.02654959129,False
1.53,1.46626983819,1.38876026971,2.84722576249,2.91589164282,0.692393328255,0.653359452781,0.925435533707,0.916916151891,False
1.532,1.47040139443,1.47675799341,2.86170168859,3.04403861459,0.775453945817,0.704056536868,1.04203145944,0.989863447272,False
1.534,1.55291924929,1.46550917268,2.97939571304,3.03298564627,0.799932108486,0.772383332792,1.07535719244,1.08812152217,False
1.536,1.49891762757,1.4301309581,2.90597390197,2.98527656879,0.770730717501,0.747186262316,1.03898534641,1.05301906052,False
1.538,1.47496734076,1.46609209525,2.87370315591,3.03842125001,0.725135769319,0.727709946372,0.973733602896,1.02769468128,False
1.54,1.57784788181,1.38156045734,3.01950184043,2.9227797399,0.780458459339,0.765271652543,1.06199921532,1.08127984633,False
1.542,1.46706044029,1.55406978716,2.86656543961,3.16784957673,0.69906785502,0.675262827039,0.942081354544,0.957929833652,False
1.544,1.50755517023,1.46171892701,2.92519899946,3.04222200493,0.714389170549,0.767024424458,0.969260463139,1.0871276088,False
1.546,1.51780622268,1.5058799427,2.94517218327,3.10761136845,0.749610455927,0.760868251689,1.01813726465,1.08242977181,False
1.548,1.51359706979,1.46762778031,2.94288453347,3.05609429196,0.755350316825,0.763384219042,1.02739269935,1.08752668992,False
1.55,1.60774705786,1.43452046804,3.07750474771,3.01229918408,0.782645247322,0.773832202488,1.07019781643,1.10194143416,False
